X-coordinate;Y-coordinate;R-Radius;Count
1470000000000000;11300000000000000;1020000000000000;349
10100000000000000;12600000000000000;1090000000000000;557
14500000000000000;11700000000000000;1020000000000000;375
6970000000000000;15900000000000000;1010000000000000;213
9810000000000000;14600000000000000;10100000000000000;295
57600000000000000;2310000000000000;10300000000000000;33
1760000000000000;24100000000000000;10800000000000000;277
8580000000000000;12200000000000000;10700000000000000;552
8410000000000000;16500000000000000;10700000000000000;217
17200000000000000;27800000000000000;10300000000000000;220
17100000000000000;13300000000000000;11000000000000000;395
821000000000000;11700000000000000;101000000000000;533
15900000000000000;10900000000000000;10900000000000000;329
70500000000000;13100000000000000;10800000000000000;460
17100000000000000;23800000000000000;11000000000000000;274
9500000000000000;14500000000000000;10500000000000000;323
7950000000000000;23400000000000000;10900000000000000;56
17100000000000000;24200000000000000;10200000000000000;261
13700000000000000;1250000000000000;10800000000000000;561
762000000000000;1570000000000000;10200000000000000;234
9490000000000000;17100000000000000;10700000000000000;181
9530000000000000;1510000000000000;1050000000000000;288
16000000000000000;11700000000000000;10200000000000000;301
17100000000000000;25400000000000000;10800000000000000;260
906000000000000;24400000000000000;10100000000000000;43
14600000000000000;1300000000000000;10700000000000000;512
15300000000000000;10400000000000000;10700000000000000;321
7900000000000000;15500000000000000;10100000000000000;234
8360000000000000;14700000000000000;11000000000000000;346
16000000000000000;24700000000000000;10700000000000000;258
18200000000000000;24700000000000000;10900000000000000;288
6730000000000000;22700000000000000;10300000000000000;46
905000000000000;1380000000000000;10800000000000000;410
8780000000000000;14700000000000000;10900000000000000;344
10600000000000000;13500000000000000;10700000000000000;445
17300000000000000;24800000000000000;10500000000000000;261
15600000000000000;1130000000000000;10500000000000000;332
1730000000000000;23300000000000000;10100000000000000;266
7450000000000000;24300000000000000;10800000000000000;49
8330000000000000;16400000000000000;10300000000000000;201
8780000000000000;15500000000000000;10500000000000000;259
19000000000000000;2580000000000000;10300000000000000;271
7890000000000000;15400000000000000;10500000000000000;264
8300000000000000;14000000000000000;10100000000000000;330
8380000000000000;2330000000000000;1040000000000000;53
9610000000000000;13600000000000000;10000000000000000;362
1710000000000000;24100000000000000;10800000000000000;272
1790000000000000;24100000000000000;10300000000000000;273
18400000000000000;26000000000000000;10900000000000000;276
9170000000000000;1330000000000000;10800000000000000;446
8330000000000000;14500000000000000;10500000000000000;322
5340000000000000;22500000000000000;10000000000000000;24
1500000000000000;11300000000000000;10100000000000000;324
8340000000000000;14600000000000000;10700000000000000;324
14200000000000000;9720000000000000;10700000000000000;386
9560000000000000;14500000000000000;10400000000000000;308
15700000000000000;2570000000000000;1010000000000000;237
8490000000000000;15200000000000000;10500000000000000;282
9040000000000000;14400000000000000;10900000000000000;371
1700000000000000;25700000000000000;10900000000000000;256
15900000000000000;25500000000000000;10000000000000000;238
15600000000000000;11100000000000000;10000000000000000;275
7040000000000000;21200000000000000;1090000000000000;82
15000000000000000;1300000000000000;10600000000000000;465
8540000000000000;15800000000000000;10600000000000000;251
17900000000000000;25600000000000000;10700000000000000;265
7650000000000000;13000000000000000;10500000000000000;447
810000000000000;15400000000000000;10200000000000000;248
9960000000000000;12900000000000000;10000000000000000;412
11100000000000000;12700000000000000;10400000000000000;505
14400000000000000;10800000000000000;1070000000000000;409
9370000000000000;15800000000000000;10400000000000000;240
1650000000000000;2580000000000000;1090000000000000;250
15900000000000000;236000000000000;10400000000000000;263
1900000000000000;24500000000000000;1030000000000000;290
10300000000000000;14800000000000000;10300000000000000;298
7200000000000000;24800000000000000;10800000000000000;46
15600000000000000;1390000000000000;10100000000000000;432
6260000000000000;23100000000000000;10900000000000000;47
5800000000000000;23400000000000000;10600000000000000;35
14800000000000000;9980000000000000;1050000000000000;322
8830000000000000;1350000000000000;10300000000000000;387
8140000000000000;23400000000000000;10800000000000000;56
16600000000000000;24400000000000000;10500000000000000;260
8550000000000000;228000000000000;10600000000000000;59
6620000000000000;21900000000000000;11000000000000000;74
6700000000000000;225000000000000;10700000000000000;64
17000000000000000;2380000000000000;10500000000000000;265
7360000000000000;22200000000000000;10700000000000000;71
9130000000000000;13900000000000000;10700000000000000;390
161000000000000;24900000000000000;10200000000000000;247
7760000000000000;15700000000000000;10500000000000000;248
15100000000000000;11300000000000000;11000000000000000;402
8090000000000000;21900000000000000;10000000000000000;64
7810000000000000;2430000000000000;10000000000000000;42
7360000000000000;23800000000000000;11000000000000000;54
8750000000000000;15700000000000000;1010000000000000;235
17400000000000000;25700000000000000;10700000000000000;255
18600000000000000;2480000000000000;10700000000000000;290
1630000000000000;10900000000000000;10700000000000000;298
1010000000000000;1370000000000000;10300000000000000;389
15700000000000000;1190000000000000;10700000000000000;383
16500000000000000;1110000000000000;10300000000000000;250
12300000000000000;16100000000000000;10500000000000000;349
9890000000000000;1420000000000000;10700000000000000;380
15800000000000000;2530000000000000;11000000000000000;254
8780000000000000;14800000000000000;10100000000000000;277
15500000000000000;110000000000000;10400000000000000;310
15100000000000000;11100000000000000;10700000000000000;364
11500000000000000;15200000000000000;11000000000000000;393
8620000000000000;1520000000000000;11000000000000000;301
1830000000000000;23800000000000000;10500000000000000;285
16700000000000000;25300000000000000;1010000000000000;243
6550000000000000;23800000000000000;10900000000000000;49
14400000000000000;11800000000000000;10800000000000000;466
8630000000000000;1320000000000000;10500000000000000;420
8750000000000000;13800000000000000;11000000000000000;410
7490000000000000;1530000000000000;1010000000000000;246
9040000000000000;13300000000000000;10300000000000000;398
6380000000000000;2380000000000000;10200000000000000;32
11400000000000000;15100000000000000;10600000000000000;367
9570000000000000;12200000000000000;10000000000000000;470
15900000000000000;1050000000000000;10600000000000000;288
6590000000000000;2220000000000000;10800000000000000;64
18000000000000000;24500000000000000;10400000000000000;273
8710000000000000;23400000000000000;1040000000000000;53
1860000000000000;2380000000000000;10400000000000000;286
1620000000000000;11800000000000000;10300000000000000;306
13200000000000000;10900000000000000;10500000000000000;488
704000000000000;142000000000000;10600000000000000;358
8050000000000000;24100000000000000;10900000000000000;52
850000000000000;1550000000000000;10900000000000000;284
15500000000000000;11800000000000000;1070000000000000;368
14400000000000000;11400000000000000;1070000000000000;433
1610000000000000;10700000000000000;10700000000000000;294
8500000000000000;2300000000000000;10400000000000000;56
17400000000000000;2550000000000000;10000000000000000;241
16100000000000000;10100000000000000;10500000000000000;252
14400000000000000;8230000000000000;10700000000000000;348
8240000000000000;1650000000000000;11000000000000000;232
7250000000000000;23800000000000000;10200000000000000;43
17900000000000000;24400000000000000;10900000000000000;284
919000000000000;14100000000000000;10500000000000000;364
16900000000000000;2370000000000000;10100000000000000;260
7340000000000000;14900000000000000;10500000000000000;290
9240000000000000;13900000000000000;10700000000000000;400
15300000000000000;11400000000000000;10900000000000000;386
12800000000000000;13000000000000000;10400000000000000;547
17100000000000000;2610000000000000;10600000000000000;244
10000000000000000;14000000000000000;105000000000000;389
18100000000000000;2440000000000000;10400000000000000;277
8850000000000000;14900000000000000;10700000000000000;303
18500000000000000;2490000000000000;10200000000000000;268
15500000000000000;10200000000000000;10400000000000000;277
8110000000000000;20900000000000000;11000000000000000;92
14100000000000000;12100000000000000;10200000000000000;427
8640000000000000;2480000000000000;10300000000000000;40
85200000000000;13700000000000000;10600000000000000;391
1650000000000000;11500000000000000;10900000000000000;328
6470000000000000;23800000000000000;10300000000000000;38
8270000000000000;14100000000000000;10500000000000000;361
8970000000000000;14500000000000000;10300000000000000;299
678000000000000;2320000000000000;1010000000000000;40
1800000000000000;25200000000000000;10600000000000000;270
9060000000000000;14200000000000000;10600000000000000;364
7270000000000000;14900000000000000;1020000000000000;271
19300000000000000;24800000000000000;10500000000000000;296
15400000000000000;9930000000000000;10400000000000000;282
56500000000000000;23900000000000000;10700000000000000;33
1580000000000000;13600000000000000;10900000000000000;473
15200000000000000;11200000000000000;10300000000000000;324
7610000000000000;15200000000000000;10600000000000000;284
17300000000000000;23900000000000000;10400000000000000;267
1520000000000000;10700000000000000;10700000000000000;343
15500000000000000;24600000000000000;10300000000000000;254
9440000000000000;15200000000000000;10900000000000000;303
15900000000000000;1220000000000000;10600000000000000;366
14800000000000000;12100000000000000;10200000000000000;379
760000000000000;2400000000000000;10200000000000000;47
10100000000000000;15100000000000000;11000000000000000;333
711000000000000;212000000000000;10400000000000000;75
172000000000000;26400000000000000;10600000000000000;242
18500000000000000;2460000000000000;1010000000000000;272
17500000000000000;24000000000000000;10100000000000000;266
16900000000000000;11200000000000000;1000000000000000;203
15500000000000000;24400000000000000;1060000000000000;260
8380000000000000;14500000000000000;10500000000000000;313
14900000000000000;12200000000000000;10900000000000000;467
8370000000000000;1630000000000000;1060000000000000;226
60700000000000000;24000000000000000;10700000000000000;39
15600000000000000;11000000000000000;10800000000000000;351
801000000000000;22100000000000000;10300000000000000;67
956000000000000;14500000000000000;1060000000000000;331
9860000000000000;16400000000000000;10400000000000000;210
9190000000000000;14400000000000000;10900000000000000;379
7040000000000000;2290000000000000;10200000000000000;46
10500000000000000;14400000000000000;10800000000000000;402
7620000000000000;23600000000000000;10900000000000000;55
15800000000000000;11700000000000000;10500000000000000;340
15800000000000000;13000000000000000;10200000000000000;383
1450000000000000;9470000000000000;10700000000000000;350
8110000000000000;14300000000000000;10100000000000000;301
9690000000000000;15400000000000000;10300000000000000;257
9360000000000000;15300000000000000;1100000000000000;305
7040000000000000;12900000000000000;10800000000000000;476
10200000000000000;10800000000000000;1020000000000000;665
16800000000000000;2560000000000000;10200000000000000;240
1710000000000000;2630000000000000;10000000000000000;230
11300000000000000;13300000000000000;10300000000000000;459
19200000000000000;23900000000000000;10100000000000000;291
11000000000000000;16000000000000000;1060000000000000;296
15500000000000000;2400000000000000;1030000000000000;260
15800000000000000;9970000000000000;10700000000000000;278
6850000000000000;23800000000000000;11000000000000000;53
1620000000000000;10400000000000000;10600000000000000;268
7630000000000000;1310000000000000;10100000000000000;398
7760000000000000;24300000000000000;10800000000000000;50
8390000000000000;15700000000000000;10700000000000000;262
8890000000000000;1630000000000000;1010000000000000;192
58800000000000000;22900000000000000;10700000000000000;43
8740000000000000;1430000000000000;10700000000000000;351
17800000000000000;2330000000000000;11000000000000000;292
7820000000000000;23800000000000000;1100000000000000;55
10600000000000000;1270000000000000;10400000000000000;489
1620000000000000;2450000000000000;10600000000000000;260
736000000000000;23000000000000000;10100000000000000;49
17100000000000000;2570000000000000;10900000000000000;257
14600000000000000;12300000000000000;10900000000000000;499
16600000000000000;24400000000000000;10800000000000000;263
16800000000000000;25100000000000000;10500000000000000;251
9820000000000000;1470000000000000;10400000000000000;306
17700000000000000;25300000000000000;10800000000000000;269
1690000000000000;2370000000000000;10300000000000000;262
9200000000000000;15700000000000000;10300000000000000;236
565000000000000;22600000000000000;10500000000000000;42
6740000000000000;23500000000000000;10600000000000000;45
8450000000000000;1510000000000000;10700000000000000;293
78500000000000;2440000000000000;10500000000000000;48
9580000000000000;16200000000000000;10400000000000000;220
9340000000000000;14000000000000000;10900000000000000;400
7220000000000000;2320000000000000;11000000000000000;58
9610000000000000;13300000000000000;10900000000000000;466
1080000000000000;1330000000000000;11000000000000000;530
8880000000000000;21700000000000000;10800000000000000;81
6600000000000000;15200000000000000;10800000000000000;284
9130000000000000;16400000000000000;10500000000000000;215
9740000000000000;14200000000000000;10900000000000000;396
9660000000000000;15600000000000000;10900000000000000;290
963000000000000;16300000000000000;10500000000000000;223
7060000000000000;2240000000000000;10700000000000000;66
867000000000000;13800000000000000;10700000000000000;397
7080000000000000;23800000000000000;10500000000000000;47
667000000000000;23600000000000000;10400000000000000;39
1530000000000000;12300000000000000;1070000000000000;419
17700000000000000;10500000000000000;10200000000000000;162
8160000000000000;22600000000000000;10100000000000000;55
7400000000000000;21200000000000000;1050000000000000;77
698000000000000;23700000000000000;1040000000000000;43
14900000000000000;11600000000000000;10500000000000000;376
8210000000000000;16300000000000000;1040000000000000;213
8430000000000000;14700000000000000;10100000000000000;288
18400000000000000;10700000000000000;10800000000000000;189
16500000000000000;24400000000000000;10800000000000000;262
861000000000000;16300000000000000;10200000000000000;200
8160000000000000;22700000000000000;10700000000000000;61
58300000000000000;22500000000000000;10200000000000000;39
17000000000000000;11900000000000000;10200000000000000;253
8030000000000000;2430000000000000;10200000000000000;46
8960000000000000;14800000000000000;10500000000000000;294
7430000000000000;1510000000000000;10100000000000000;260
7540000000000000;15200000000000000;10800000000000000;291
882000000000000;21800000000000000;10000000000000000;68
6530000000000000;15200000000000000;10500000000000000;265
1730000000000000;1040000000000000;10100000000000000;155
9060000000000000;1420000000000000;10300000000000000;314
9430000000000000;15100000000000000;10100000000000000;259
8610000000000000;14200000000000000;10400000000000000;333
14500000000000000;10700000000000000;10000000000000000;315
16000000000000000;11500000000000000;10800000000000000;343
9040000000000000;15300000000000000;10400000000000000;270
1590000000000000;23800000000000000;10200000000000000;260
8410000000000000;14800000000000000;1000000000000000;277
15300000000000000;2580000000000000;10700000000000000;243
8570000000000000;1340000000000000;1020000000000000;391
7410000000000000;23400000000000000;10300000000000000;49
18100000000000000;11800000000000000;10500000000000000;230
7250000000000000;25200000000000000;10600000000000000;36
6680000000000000;22700000000000000;10300000000000000;44
15400000000000000;11300000000000000;1070000000000000;362
16300000000000000;25000000000000000;10800000000000000;255
19100000000000000;2630000000000000;1050000000000000;270
7960000000000000;1500000000000000;10200000000000000;276
9290000000000000;14400000000000000;10400000000000000;318
8930000000000000;14500000000000000;10800000000000000;349
9050000000000;14300000000000000;10200000000000000;312
6480000000000000;12200000000000000;10500000000000000;512
9270000000000000;1560000000000000;10200000000000000;237
7220000000000000;13500000000000000;10400000000000000;393
9230000000000000;1460000000000000;10700000000000000;336
15100000000000000;24900000000000000;10900000000000000;260
58900000000000000;22800000000000000;10700000000000000;43
15800000000000000;25700000000000000;10100000000000000;235
9270000000000000;12800000000000000;11000000000000000;521
15100000000000000;9710000000000000;1040000000000000;296
7260000000000000;1440000000000000;10700000000000000;350
9280000000000000;13600000000000000;10400000000000000;395
8380000000000000;15000000000000000;10500000000000000;289
6320000000000000;23600000000000000;10900000000000000;46
9390000000000000;1570000000000000;10500000000000000;253
16400000000000000;23800000000000000;10700000000000000;265
16200000000000000;23400000000000000;10200000000000000;262
7330000000000000;14000000000000000;10400000000000000;357
18500000000000000;2540000000000000;1040000000000000;271
8310000000000000;16000000000000000;10400000000000000;229
15200000000000000;11400000000000000;10100000000000000;312
7510000000000000;2080000000000000;10700000000000000;91
9070000000000000;15300000000000000;10800000000000000;298
6900000000000000;1550000000000000;10900000000000000;282
15500000000000000;9990000000000000;10800000000000000;309
11900000000000000;13300000000000000;10500000000000000;508
14800000000000000;1300000000000000;10900000000000000;503
9340000000000000;14000000000000000;10100000000000000;314
7740000000000000;1340000000000000;10200000000000000;389
7420000000000000;24000000000000000;1020000000000000;45
11300000000000000;15200000000000000;10800000000000000;378
8800000000000000;1460000000000000;10900000000000000;347
9330000000000000;159000000000000;10700000000000000;255
7420000000000000;15200000000000000;100000000000000;243
17800000000000000;9150000000000000;10900000000000000;173
29800000000000000;23800000000000000;10800000000000000;4
8390000000000000;150000000000000;10600000000000000;292
1460000000000000;12200000000000000;1060000000000000;438
6280000000000000;22700000000000000;10500000000000000;47
8430000000000000;15800000000000000;10900000000000000;265
9380000000000000;15200000000000000;10700000000000000;301
18000000000000000;2570000000000000;10300000000000000;251
1700000000000000;11300000000000000;10400000000000000;246
15700000000000000;11100000000000000;10900000000000000;362
7510000000000000;14200000000000000;10500000000000000;350
8380000000000000;13800000000000000;10800000000000000;403
854000000000000;14900000000000000;10800000000000000;307
9910000000000000;1420000000000000;10800000000000000;385
14200000000000000;11300000000000000;10900000000000000;473
11500000000000000;1500000000000000;10700000000000000;377
14100000000000000;10900000000000000;1010000000000000;356
7710000000000000;2460000000000000;10300000000000000;43
1550000000000000;12500000000000000;10400000000000000;390
10000000000000000;12400000000000000;10400000000000000;495
6570000000000000;22800000000000000;10800000000000000;53
14700000000000000;13100000000000000;10800000000000000;512
908000000000000;14600000000000000;11000000000000000;368
8440000000000000;13600000000000000;10800000000000000;413
17200000000000000;23800000000000000;10100000000000000;262
15100000000000000;12000000000000000;10600000000000000;410
7850000000000000;1560000000000000;1030000000000000;241
8990000000000000;1270000000000000;10900000000000000;525
9680000000000000;159000000000000;10800000000000000;266
7330000000000000;22400000000000000;10900000000000000;69
10000000000000000;1320000000000000;10300000000000000;415
14200000000000000;12500000000000000;1010000000000000;432
6990000000000000;14700000000000000;10400000000000000;285
16100000000000000;24700000000000000;10100000000000000;250
17400000000000000;23700000000000000;10900000000000000;279
8680000000000000;13300000000000000;10600000000000000;414
9600000000000000;15300000000000000;10500000000000000;284
17000000000000000;25200000000000000;10300000000000000;249
9210000000000000;14300000000000000;10800000000000000;373
8610000000000000;13700000000000000;10800000000000000;403
7030000000000000;22800000000000000;11000000000000000;65
1730000000000000;9390000000000000;11000000000000000;202
173000000000000;2410000000000000;1020000000000000;263
7970000000000000;1220000000000000;10700000000000000;552
17300000000000000;24300000000000000;10300000000000000;264
9630000000000000;1520000000000000;10100000000000000;257
8520000000000000;1410000000000000;10200000000000000;324
7830000000000000;22700000000000000;10900000000000000;65
8550000000000000;1330000000000000;10500000000000000;406
17300000000000000;11300000000000000;10900000000000000;278
7860000000000000;1500000000000000;10700000000000000;300
7540000000000000;1360000000000000;10800000000000000;405
60300000000000000;22600000000000000;10600000000000000;47
1680000000000000;24600000000000000;10800000000000000;264
8180000000000000;2330000000000000;10800000000000000;58
1620000000000000;12200000000000000;10500000000000000;343
7350000000000000;2340000000000000;10200000000000000;47
7780000000000000;2300000000000000;10900000000000000;60
7490000000000000;1340000000000000;10000000000000000;374
16900000000000000;10300000000000000;10900000000000000;248
8160000000000000;22400000000000000;10400000000000000;62
1020000000000000;13200000000000000;10800000000000000;493
16800000000000000;2330000000000000;10300000000000000;264
15000000000000000;9920000000000000;10400000000000000;298
9650000000000000;14000000000000000;10800000000000000;403
1770000000000000;2580000000000000;10800000000000000;262
16800000000000000;1060000000000000;10800000000000000;262
16300000000000000;10900000000000000;10400000000000000;271
17100000000000000;1160000000000000;10600000000000000;272
18500000000000000;9930000000000000;10900000000000000;168
1640000000000000;12100000000000000;10000000000000000;274
9510000000000000;1490000000000000;10800000000000000;316
7150000000000000;16200000000000000;10100000000000000;192
16400000000000000;25700000000000000;10200000000000000;238
14700000000000000;10600000000000000;10200000000000000;319
16400000000000000;12000000000000000;10500000000000000;311
8810000000000000;1550000000000000;1000000000000000;236
10400000000000000;1430000000000000;10000000000000000;309
17100000000000000;2420000000000000;10600000000000000;266
8100000000000000;15000000000000000;10600000000000000;291
6860000000000000;22900000000000000;10700000000000000;55
6300000000000000;22600000000000000;102000000000000;42
1380000000000000;11000000000000000;10500000000000000;436
7850000000000000;14400000000000000;10500000000000000;323
8780000000000000;13200000000000000;10800000000000000;449
1740000000000000;2530000000000000;10800000000000000;265
10700000000000000;14000000000000000;10200000000000000;374
5950000000000000;22600000000000000;10900000000000000;54
1490000000000000;11500000000000000;10500000000000000;374
9100000000000000;12300000000000000;10300000000000000;490
9050000000000000;14500000000000000;10700000000000000;344
710000000000000;14400000000000000;10700000000000000;345
10400000000000000;14700000000000000;10400000000000000;307
17800000000000000;2550000000000000;10800000000000000;266
12900000000000000;1150000000000000;10400000000000000;522
7700000000000000;13700000000000000;10400000000000000;382
17400000000000000;22800000000000000;10700000000000000;281
6880000000000000;23500000000000000;10300000000000000;39
8280000000000000;17200000000000000;10200000000000000;153
15600000000000000;11300000000000000;10100000000000000;288
7620000000000000;13800000000000000;10800000000000000;403
16200000000000000;9370000000000000;11000000000000000;268
5750000000000000;13400000000000000;10900000000000000;429
8380000000000000;23100000000000000;10200000000000000;53
7250000000000000;20300000000000000;10200000000000000;88
5810000000000000;14000000000000000;1010000000000000;303
8960000000000000;14100000000000000;10300000000000000;341
8960000000000000;13200000000000000;10200000000000000;401
1570000000000000;24800000000000000;10400000000000000;253
8110000000000000;23500000000000000;10800000000000000;55
8250000000000000;16000000000000000;10100000000000000;212
4370000000000000;23300000000000000;10000000000000000;8
7300000000000000;2460000000000000;10500000000000000;45
8520000000000000;1320000000000000;10600000000000000;421
9360000000000000;15000000000000000;10800000000000000;307
13700000000000000;11800000000000000;10500000000000000;490
8960000000000000;1420000000000000;1040000000000000;345
9160000000000000;15500000000000000;10900000000000000;289
793000000000000;14200000000000000;10300000000000000;319
6260000000000000;226000000000000;1040000000000000;48
16600000000000000;12000000000000000;10900000000000000;358
15700000000000000;11700000000000000;100000000000000;301
14400000000000000;10500000000000000;10800000000000000;414
9060000000000000;13400000000000000;10800000000000000;450
15900000000000000;11300000000000000;10800000000000000;347
8830000000000000;2120000000000000;1060000000000000;79
9080000000000000;1530000000000000;10800000000000000;289
9460000000000000;12700000000000000;10400000000000000;475
17100000000000000;2530000000000000;10100000000000000;243
15800000000000000;12300000000000000;10300000000000000;350
7400000000000000;1390000000000000;10700000000000000;390
1600000000000000;24100000000000000;1000000000000000;258
15800000000000000;9660000000000000;10100000000000000;236
9970000000000000;1320000000000000;11000000000000000;495
1060000000000000;16600000000000000;10800000000000000;256
17900000000000000;2220000000000000;10200000000000000;283
16100000000000000;9660000000000000;10800000000000000;272
9370000000000000;14800000000000000;10200000000000000;285
17600000000000000;13700000000000000;10500000000000000;349
7250000000000000;15000000000000000;10500000000000000;281
15400000000000000;11200000000000000;10400000000000000;331
8600000000000000;1350000000000000;10100000000000000;378
6770000000000000;2320000000000000;10500000000000000;46
9340000000000000;14100000000000000;10900000000000000;396
8460000000000000;15400000000000000;10700000000000000;282
7450000000000000;15200000000000000;10000000000000000;246
8310000000000000;15100000000000000;105000000000000;286
14000000000000000;11300000000000000;10200000000000000;395
6730000000000000;22600000000000000;10500000000000000;49
7090000000000000;22600000000000000;10500000000000000;56
5650000000000000;2370000000000000;10400000000000000;31
1560000000000000;25200000000000000;10100000000000000;243
8570000000000000;13100000000000000;10200000000000000;404
9850000000000000;1440000000000000;10500000000000000;324
17000000000000000;2510000000000000;10500000000000000;253
16300000000000000;2520000000000000;10200000000000000;244
1580000000000000;26400000000000000;11000000000000000;240
1490000000000000;10200000000000000;10900000000000000;359
16800000000000000;2560000000000000;10400000000000000;245
17100000000000000;24500000000000000;10200000000000000;256
16400000000000000;2470000000000000;10300000000000000;253
7860000000000000;15000000000000000;10700000000000000;297
8370000000000000;15000000000000000;1070000000000000;293
763000000000000;15100000000000000;1010000000000000;256
17700000000000000;249000000000000;10700000000000000;272
952000000000000;1460000000000000;10100000000000000;292
9810000000000000;14500000000000000;1050000000000000;331
16700000000000000;11600000000000000;10700000000000000;308
8340000000000000;14300000000000000;10600000000000000;344
11000000000000000;1180000000000000;10600000000000000;632
8550000000000000;134000000000000;10400000000000000;400
629000000000000;23200000000000000;10000000000000000;33
18400000000000000;23700000000000000;10300000000000000;281
7500000000000000;23800000000000000;10300000000000000;47
10400000000000000;12800000000000000;10000000000000000;429
1780000000000000;25100000000000000;10100000000000000;254
16000000000000000;11200000000000000;10600000000000000;320
1670000000000000;23500000000000;10200000000000000;262
959000000000000;13200000000000000;10000000000000000;389
7980000000000000;14700000000000000;1010000000000000;281
8290000000000000;132000000000000;10600000000000000;436
629000000000000;2310000000000000;10900000000000000;48
9060000000000000;15100000000000000;11000000000000000;310
15400000000000000;10800000000000000;10100000000000000;278
5710000000000000;23700000000000000;10300000000000000;31
10500000000000000;14600000000000000;10400000000000000;331
14600000000000000;2510000000000000;10600000000000000;248
1600000000000000;2520000000000000;10700000000000000;252
8970000000000000;13500000000000000;10200000000000000;382
7200000000000000;23700000000000000;1010000000000000;39
16000000000000000;249000000000000;10600000000000000;254
9810000000000000;14400000000000000;1090000000000000;382
15600000000000000;10500000000000000;1100000000000000;338
8200000000000000;1280000000000000;10600000000000000;473
927000000000000;14100000000000000;10300000000000000;339
14900000000000000;1220000000000000;10600000000000000;422
9960000000000000;1490000000000000;10700000000000000;316
1510000000000000;2570000000000000;10500000000000000;242
731000000000000;16000000000000000;10500000000000000;230
8480000000000000;14600000000000000;10300000000000000;298
93000000000000;13300000000000000;10800000000000000;455
6260000000000000;15200000000000000;10500000000000000;265
11200000000000000;1570000000000000;10400000000000000;296
8780000000000000;1260000000000000;10300000000000000;463
13500000000000000;11200000000000000;1040000000000000;458
8590000000000000;15500000000000000;10200000000000000;244
9070000000000000;14300000000000000;10100000000000000;302
1460000000000000;11700000000000000;10400000000000000;393
7210000000000000;21900000000000000;10000000000000000;53
6860000000000000;22800000000000000;10500000000000000;51
15800000000000000;12500000000000000;10100000000000000;344
17200000000000000;2480000000000000;10200000000000000;253
15200000000000000;10800000000000000;1000000000000000;288
8940000000000000;14800000000000000;10900000000000000;326
8940000000000000;15100000000000000;10400000000000000;281
8450000000000000;1370000000000000;10600000000000000;397
17400000000000000;2580000000000000;10300000000000000;245
10100000000000000;15000000000000000;10900000000000000;344
8540000000000000;1400000000000000;10900000000000000;394
587000000000000;23100000000000000;10900000000000000;47
13600000000000000;11600000000000000;11000000000000000;541
7690000000000000;22000000000000000;10300000000000000;67
17500000000000000;24300000000000000;10900000000000000;277
15600000000000000;8690000000000000;1000000000000000;240
16400000000000000;1190000000000000;10300000000000000;288
9750000000000000;14200000000000000;10900000000000000;399
18800000000000000;25100000000000000;10800000000000000;292
6360000000000000;13900000000000000;10300000000000000;348
8710000000000000;1490000000000000;10100000000000000;277
1760000000000000;2380000000000000;1030000000000000;268
7730000000000000;2350000000000000;1010000000000000;49
14800000000000000;12300000000000000;10800000000000000;459
16200000000000000;2480000000000000;1050000000000000;255
9150000000000000;1380000000000000;1060000000000000;395
1550000000000000;12000000000000000;10300000000000000;347
1030000000000000;13500000000000000;102000000000000;396
9350000000000000;14900000000000000;10600000000000000;304
1650000000000000;23800000000000000;10200000000000000;260
8630000000000000;17000000000000000;10800000000000000;197
13900000000000000;11300000000000000;10800000000000000;494
7840000000000000;14600000000000000;10200000000000000;294
7440000000000000;21700000000000000;10400000000000000;72
1610000000000000;12400000000000000;10400000000000000;353
15300000000000000;1110000000000000;1030000000000000;319
10300000000000000;13900000000000000;10900000000000000;436
10500000000000000;1530000000000000;10100000000000000;262
8520000000000000;21200000000000000;1090000000000000;88
16600000000000000;25800000000000000;10700000000000000;246
830000000000000;1460000000000000;10000000000000000;281
6560000000000000;20600000000000000;10300000000000000;76
8580000000000000;1440000000000000;10000000000000000;293
1740000000000000;2320000000000000;10300000000000000;271
16500000000000000;2680000000000000;10400000000000000;226
16500000000000000;11500000000000000;101000000000000;244
8650000000000000;12400000000000000;10700000000000000;526
867000000000000;15100000000000000;10800000000000000;295
17700000000000000;10400000000000000;10800000000000000;202
17000000000000000;2390000000000000;10500000000000000;264
15600000000000000;12400000000000000;10300000000000000;365
9720000000000000;14200000000000000;10300000000000000;332
8720000000000000;15900000000000000;10700000000000000;251
12600000000000000;8750000000000000;10200000000000000;467
15900000000000000;2530000000000000;10400000000000000;247
7410000000000000;14200000000000000;10500000000000000;339
8700000000000000;14400000000000000;10200000000000000;300
1630000000000000;24500000000000000;10900000000000000;261
161000000000000;25100000000000000;10000000000000000;243
9660000000000000;15100000000000000;10500000000000000;293
9630000000000000;16700000000000000;10600000000000000;209
7940000000000000;1470000000000000;10800000000000000;322
16200000000000000;1130000000000000;10500000000000000;301
10500000000000000;22600000000000000;10600000000000000;96
8400000000000000;23900000000000000;1040000000000000;49
16100000000000000;11200000000000;10000000000000000;247
15400000000000000;10500000000000000;10800000000000000;332
1590000000000000;9640000000000000;11000000000000000;287
9570000000000000;14900000000000000;10200000000000000;285
17200000000000000;2450000000000000;10800000000000000;270
1720000000000000;24500000000000000;10200000000000000;258
16600000000000000;24800000000000000;10300000000000000;252
8090000000000000;22200000000000000;1020000000000000;61
6350000000000000;23600000000000000;10200000000000000;33
