X-coordinate;Y-coordinate;R-Radius
9310000000000000;-1840000000000000;4180000000000000
9720000000000000;-8030000000000000;49100000000000000
10700000000000000;-8530000000000000;2930000000000000
11300000000000000;-8490000000000000;24600000000000000
10100000000000000;-7360000000000000;41700000000000000
34100000000000000;-23800000000000000;452000000000000
8650000000000000;-1750000000000000;2000000000000000
32400000000000000;-13900000000000000;32200000000000000
38400000000000000;-58300000000000000;46800000000000000
31200000000000000;-12800000000000000;4300000000000000
354000000000000;-21800000000000000;43400000000000000
10500000000000000;-912000000000000;32300000000000000
10900000000000000;-886000000000000;3500000000000000
9830000000000000;-8520000000000000;13000000000000000
27200000000000000;-59400000000000000;35600000000000000
8950000000000000;-798000000000000;2870000000000000
8010000000000000;-26100000000000000;3780000000000000
1050000000000000;-2980000000000000;43300000000000000
8910000000000000;-32100000000000000;5260000000000000
3260000000000000;-15100000000000000;2680000000000000
3170000000000000;-1360000000000000;29500000000000000
11000000000000000;-8720000000000000;4970000000000000
9210000000000000;-2000000000000000;33500000000000000
29300000000000000;-61700000000000000;3110000000000000
11600000000000000;-7840000000000000;4040000000000000
32900000000000000;-13600000000000000;24100000000000000
3480000000000000;-3450000000000000;4700000000000000
32400000000000000;-12300000000000000;4640000000000000
3340000000000000;-23200000000000000;4440000000000000
27200000000000000;-5150000000000000;45700000000000000
327000000000000;-13100000000000000;3590000000000000
57400000000000000;-9250000000000000;31400000000000000
34700000000000000;-11100000000000000;312000000000000
3380000000000000;-14800000000000000;4090000000000000
11400000000000000;-27000000000000000;37500000000000000
109000000000000;-7760000000000000;35200000000000000
325000000000000;-14500000000000000;3290000000000000
11200000000000000;-8010000000000000;33400000000000000
11100000000000000;-8300000000000000;6100000000000000
1120000000000000;-766000000000000;4510000000000000
10600000000000000;-20900000000000000;3590000000000000
3520000000000000;-6730000000000000;3390000000000000
3690000000000000;-7530000000000000;45100000000000000
11200000000000000;-10100000000000000;38100000000000000
4260000000000000;-6400000000000000;3220000000000000
3150000000000000;-13700000000000000;22100000000000000
3280000000000000;-376000000000000;4840000000000000
3220000000000000;-13700000000000000;14300000000000000
33900000000000000;5700000000000000;4060000000000000
3110000000000000;-1550000000000000;5000000000000000
32700000000000000;-13000000000000000;39100000000000000
8980000000000000;-22000000000000000;5650000000000000
938000000000000;-15500000000000000;40500000000000000
1280000000000000;-7680000000000000;4090000000000000
10500000000000000;-8220000000000000;46700000000000000
3150000000000000;-14400000000000000;36300000000000000
30900000000000000;-138000000000000;45400000000000000
34200000000000000;-3950000000000000;4990000000000000
27900000000000000;-6710000000000000;3000000000000000
10100000000000000;-21600000000000000;42600000000000000
10500000000000000;-9690000000000000;2730000000000000
9660000000000000;-643000000000000;3300000000000000
3590000000000000;-6210000000000000;36600000000000000
882000000000000;-25500000000000000;3520000000000000
3160000000000000;-12500000000000000;26700000000000000
11600000000000000;-6730000000000000;4700000000000000
12000000000000000;-1020000000000000;40800000000000000
28300000000000000;-6470000000000000;2810000000000000
3610000000000000;-6250000000000000;3220000000000000
10100000000000000;-6870000000000000;4460000000000000
9170000000000000;-8740000000000000;3530000000000000
31400000000000000;-1390000000000000;21500000000000000
9790000000000000;-3770000000000000;3460000000000000
311000000000000;-14900000000000000;43500000000000000
9540000000000000;-20000000000000000;20100000000000000
9690000000000000;-15800000000000000;35600000000000000
3480000000000000;-1070000000000000;2670000000000000
32800000000000000;-4650000000000000;5240000000000000
5530000000000000;-646000000000000;2960000000000000
9710000000000000;-8040000000000000;502000000000000
9870000000000000;-7780000000000000;39300000000000000
3400000000000000;-1870000000000000;403000000000000
9740000000000000;-8650000000000000;32500000000000000
32600000000000000;-10200000000000000;25800000000000
3540000000000000;-1750000000000000;35400000000000000
33400000000000000;-12500000000000000;5200000000000000
3240000000000000;-14700000000000000;4980000000000000
9640000000000000;-1520000000000000;1710000000000000
32500000000000000;-41500000000000000;1980000000000000
1030000000000000;-2190000000000000;28500000000000000
4960000000000000;-45800000000000000;26900000000000000
11100000000000000;-2510000000000000;4980000000000000
33900000000000;-5300000000000000;30600000000000000
3310000000000000;-14800000000000000;4220000000000000
32200000000000000;-16000000000000000;19900000000000000
27400000000000000;-42600000000000000;4160000000000000
33200000000000000;-21800000000000000;4380000000000000
10200000000000000;-8790000000000000;20200000000000000
9290000000000000;-3540000000000000;4790000000000000
4730000000000000;-749000000000000;3380000000000000
53000000000000000;-5260000000000000;3360000000000000
10800000000000000;-6550000000000000;15300000000000000
29100000000000000;-61900000000000000;3640000000000000
34900000000000000;-59200000000000000;4380000000000000
12800000000000000;-9050000000000000;2450000000000000
3350000000000000;-12700000000000000;19000000000000000
31400000000000000;-14800000000000000;4580000000000000
9090000000000000;-871000000000000;30500000000000000
11500000000000000;-3330000000000000;3740000000000000
13200000000000000;-891000000000000;44200000000000000
4280000000000000;-591000000000000;6070000000000000
23400000000000000;-782000000000000;34900000000000000
31500000000000000;-13100000000000000;4280000000000000
52000000000000000;-563000000000000;48600000000000000
3340000000000000;-26800000000000000;36700000000000000
32600000000000000;-21400000000000000;4610000000000000
958000000000000;-8080000000000000;2620000000000000
46900000000000000;-7910000000000000;45200000000000000
3290000000000000;-13100000000000000;5050000000000000
3390000000000000;-21400000000000000;2710000000000000
34300000000000000;-15800000000000000;5060000000000000
31100000000000;-13600000000000000;4380000000000000
3220000000000000;-7200000000000000;4250000000000000
3360000000000000;-10700000000000000;3540000000000000
11200000000000000;-17700000000000000;4210000000000000
10500000000000000;-75700000000000;3330000000000000
11300000000000000;-8910000000000000;2890000000000000
32600000000000000;-3430000000000000;3760000000000000
3370000000000000;-14900000000000000;3130000000000000
8770000000000000;-30400000000000000;4460000000000000
932000000000000;-5040000000000000;38500000000000000
922000000000000;-6920000000000000;3520000000000000
3460000000000000;-14700000000000000;5220000000000000
5390000000000000;-6690000000000000;38500000000000000
8390000000000000;-2540000000000000;4070000000000000
32700000000000000;-13600000000000000;33500000000000000
10600000000000000;-7310000000000000;2690000000000000
3260000000000000;-26800000000000000;23300000000000000
11500000000000000;-6250000000000000;27400000000000000
926000000000000;-3040000000000000;5710000000000000
40200000000000000;-6380000000000000;374000000000000
12400000000000000;-7810000000000000;5180000000000000
9150000000000000;-17600000000000000;3930000000000000
8340000000000000;-1980000000000000;5240000000000000
3810000000000000;-6280000000000000;24100000000000000
32200000000000000;-14300000000000000;2670000000000000
10100000000000000;-2050000000000000;21900000000000000
3330000000000000;-410000000000000;37800000000000000
37100000000000000;-6620000000000000;2960000000000000
11000000000000000;-8930000000000000;4170000000000000
9360000000000000;-1870000000000000;5510000000000000
1010000000000000;-1780000000000000;4300000000000000
12500000000000000;-68200000000000;4310000000000000
32300000000000000;-13300000000000000;5140000000000000
10500000000000000;-8160000000000000;4110000000000000
5070000000000000;-7040000000000000;3600000000000000
33700000000000000;-14800000000000000;44800000000000000
34500000000000000;-20400000000000000;34100000000000000
31600000000000000;-13700000000000000;31500000000000000
3120000000000000;-14200000000000000;2510000000000000
8070000000000000;-31300000000000000;3520000000000000
3190000000000000;-12900000000000000;3760000000000000
5530000000000000;-552000000000000;2100000000000000
3350000000000000;-15400000000000000;49300000000000000
45900000000000000;-60200000000000000;33600000000000000
11000000000000000;-8830000000000000;2700000000000000
3250000000000000;-13400000000000000;33500000000000000
12200000000000000;-9850000000000000;3390000000000000
3320000000000000;-12800000000000000;43100000000000000
3280000000000000;-1530000000000000;5310000000000000
333000000000000;-13700000000000000;26000000000000000
11900000000000000;-23600000000000000;4220000000000000
739000000000000;-9130000000000000;2270000000000000
883000000000000;-9870000000000000;588000000000000
34100000000000000;-1970000000000000;4550000000000000
3770000000000000;-7460000000000000;38200000000000000
30800000000000000;-13100000000000000;38500000000000000
10100000000000000;-2100000000000000;34800000000000000
32000000000000000;-13800000000000000;22500000000000000
3080000000000000;-143000000000000;5530000000000000
32200000000000000;-1450000000000000;4400000000000000
3340000000000000;-4080000000000000;2930000000000000
29500000000000000;-15000000000000000;4140000000000000
3170000000000000;-1470000000000000;3220000000000000
332000000000000;-1460000000000000;30300000000000000
9210000000000000;11400000000000000;420000000000000
3200000000000000;-15100000000000000;3030000000000000
9980000000000000;-2530000000000000;37600000000000000
988000000000000;-8740000000000000;3080000000000000
10800000000000000;-25600000000000000;34500000000000
3270000000000000;-28300000000000000;356000000000000
10900000000000000;-7660000000000000;43800000000000000
11800000000000000;-7340000000000000;46500000000000
3200000000000000;-12900000000000000;2440000000000000
3340000000000000;-2970000000000000;34800000000000000
10400000000000000;-29800000000000000;2610000000000000
3020000000000000;-1470000000000000;3180000000000000
33700000000000000;-1790000000000000;3890000000000000
30100000000000000;-13800000000000000;29300000000000000
3330000000000000;-15200000000000000;19900000000000000
338000000000000;-15100000000000000;5340000000000000
30400000000000000;-14600000000000000;3170000000000000
37500000000000000;-4900000000000000;27800000000000000
9300000000000000;-11200000000000000;23700000000000000
753000000000000;-22700000000000000;5060000000000000
31100000000000000;-13300000000000000;2430000000000000
3060000000000000;-7780000000000000;25700000000000000
3340000000000000;-21700000000000000;4760000000000000
10800000000000000;-7870000000000000;436000000000000
34000000000000000;-1300000000000000;40900000000000000
3440000000000000;-14200000000000000;3120000000000000
9640000000000000;-8130000000000000;3110000000000000
34400000000000000;-16500000000000000;34100000000000000
3200000000000000;-1370000000000000;32200000000000000
11100000000000000;-28900000000000000;35100000000000000
13400000000000000;-6490000000000000;2800000000000000
3360000000000000;-7220000000000000;29300000000000000
3200000000000000;-13800000000000000;35400000000000000
3200000000000000;-13100000000000000;49800000000000000
3340000000000000;-34800000000000000;37900000000000000
30000000000000000;-12900000000000000;3630000000000000
3170000000000000;-11900000000000000;43900000000000000
3320000000000000;-34400000000000000;5250000000000000
760000000000000;-25200000000000000;26700000000000000
4950000000000000;-6630000000000000;38600000000000000
3100000000000000;-14300000000000000;4110000000000000
8060000000000000;-2260000000000000;386000000000000
4060000000000000;-6510000000000000;34100000000000000
2760000000000000;-7470000000000000;2880000000000000
3350000000000000;-8220000000000000;33100000000000000
47000000000000000;-58400000000000000;4870000000000000
11800000000000000;-25700000000000000;45600000000000000
9660000000000000;-3910000000000000;4920000000000000
217000000000000;-7480000000000000;516000000000000
3350000000000000;-12600000000000000;3490000000000000
8460000000000000;-6670000000000000;4890000000000000
8400000000000000;-2090000000000000;42300000000000000
35800000000000000;-25100000000000000;38900000000000000
8050000000000000;-31800000000000000;5830000000000000
3470000000000000;-1700000000000000;5010000000000000
9760000000000000;-11000000000000000;33700000000000000
32100000000000000;-3970000000000000;34500000000000000
9420000000000000;-7790000000000000;37600000000000000
10300000000000000;-808000000000000;2790000000000000
27900000000000000;-57700000000000000;31800000000000000
9530000000000000;-8310000000000000;3760000000000000
10000000000000000;28500000000000000;3350000000000000
32400000000000000;-15800000000000000;38300000000000000
10400000000000000;-9710000000000000;377000000000000
3340000000000000;-16800000000000000;41300000000000000
3170000000000000;-14000000000000000;5100000000000000
31800000000000000;-1320000000000000;24000000000000000
33500000000000000;-18300000000000000;31500000000000000
348000000000000;-8470000000000000;38000000000000000
9840000000000000;-20400000000000000;37700000000000000
8760000000000000;-1090000000000000;1840000000000000
3240000000000000;-15000000000000000;2530000000000000
4310000000000000;-53300000000000000;42200000000000000
9260000000000000;-6420000000000000;4330000000000000
1200000000000000;-8770000000000000;41000000000000000
3160000000000000;-13700000000000000;38600000000000000
1160000000000000;-6920000000000000;5370000000000000
9170000000000000;-16100000000000000;5070000000000000
36900000000000000;-6870000000000000;47800000000000000
11700000000000000;-8920000000000000;5020000000000000
31300000000000000;-12800000000000000;2380000000000000
10400000000000000;-13300000000000000;406000000000000
9260000000000000;-22700000000000000;34500000000000000
32600000000000000;-14200000000000000;3950000000000000
10900000000000000;-11000000000000000;45500000000000000
32700000000000000;-12600000000000000;41000000000000000
13100000000000000;-8220000000000000;37800000000000000
8990000000000000;-2370000000000000;19800000000000000
34000000000000000;-10500000000000;3980000000000000
10200000000000000;-20700000000000000;29200000000000000
3390000000000000;-12400000000000000;21600000000000000
327000000000000;-13600000000000000;17800000000000000
3200000000000000;-12400000000000000;47200000000000000
31200000000000000;-47700000000000000;6290000000000000
9370000000000000;-8610000000000000;33200000000000000
33500000000000000;-2080000000000000;31400000000000000
3360000000000000;-20200000000000000;3200000000000000
4680000000000000;-6690000000000000;443000000000000
39800000000000000;-6700000000000000;44800000000000000
4710000000000000;-5790000000000000;3100000000000000
31500000000000000;-1320000000000000;49700000000000000
318000000000000;-557000000000000;23900000000000000
8950000000000000;-9870000000000000;26300000000000000
32100000000000000;-21300000000000000;38400000000000000
329000000000000;-11800000000000000;45200000000000000
33900000000000000;6790000000000000;30700000000000000
8600000000000000;-14900000000000000;31800000000000000
32400000000000000;-690000000000;27900000000000000
3340000000000000;-2160000000000000;4880000000000000
3360000000000000;-1830000000000000;30600000000000000
5090000000000000;-5410000000000000;3990000000000000
938000000000000;-9150000000000000;35000000000000000
3460000000000000;-21400000000000000;3120000000000000
8250000000000000;-3640000000000000;3790000000000000
31100000000000000;-14400000000000000;336000000000000
32000000000000000;-14000000000000000;38300000000000000
42100000000000000;-6980000000000000;3050000000000000
9130000000000000;-14200000000000000;3890000000000000
10600000000000000;-7910000000000000;5830000000000000
9980000000000000;-25200000000000000;33000000000000000
3410000000000000;-17200000000000000;5950000000000000
40600000000000000;-5420000000000000;4650000000000000
9410000000000000;-8280000000000000;3810000000000000
44500000000000000;-50900000000000000;34500000000000000
10600000000000000;-7070000000000000;28700000000000000
9820000000000000;-8050000000000000;47400000000000000
30600000000000000;-1300000000000000;3860000000000000
3160000000000000;-12500000000000000;6150000000000000
3460000000000000;-549000000000;3610000000000000
8860000000000000;-18800000000000000;3070000000000000
11300000000000000;-7020000000000000;29800000000000000
3550000000000000;-53000000000000000;6680000000000000
3620000000000000;-12900000000000000;5200000000000000
38600000000000000;-6150000000000000;38700000000000000
9780000000000000;-8620000000000000;4420000000000000
9240000000000000;-28500000000000000;472000000000000
3130000000000000;-150000000000000;3330000000000000
10500000000000000;-16600000000000000;2730000000000000
3190000000000000;-13200000000000000;37500000000000000
3240000000000000;-10200000000000000;5780000000000000
1260000000000000;-8490000000000000;3670000000000000
10900000000000000;-8700000000000000;6900000000000000
4370000000000000;-6110000000000000;14100000000000000
869000000000000;-2280000000000000;4580000000000000
360000000000000;-6950000000000000;33700000000000000
8670000000000000;-2750000000000000;42400000000000000
9910000000000000;-7160000000000000;5450000000000000
8460000000000000;-5010000000000000;30800000000000000
3380000000000000;-1760000000000000;5970000000000000
3210000000000000;-1640000000000000;4730000000000000
9610000000000000;-17700000000000000;37600000000000000
35500000000000000;-44800000000000000;3490000000000000
5060000000000000;-52700000000000000;34400000000000000
34400000000000000;-1560000000000000;20900000000000000
34500000000000000;-13000000000000000;5090000000000000
24700000000000000;-7030000000000000;2330000000000000
315000000000000;-13800000000000000;633000000000000
10200000000000000;-9560000000000000;5560000000000000
9000000000000000;-213000000000000;2990000000000000
10700000000000000;-713000000000000;35700000000000000
11700000000000000;-9620000000000000;38400000000000000
55600000000000;-682000000000000;2680000000000000
29900000000000000;-60500000000000000;4090000000000000
955000000000000;-1200000000000000;11800000000000000
10200000000000000;-28300000000000000;4560000000000000
11200000000000000;-9000000000000000;4380000000000000
33200000000000000;-13100000000000000;41100000000000000
11500000000000000;-9580000000000000;48800000000000000
42000000000000;-3180000000000000;3120000000000000
3390000000000000;-41300000000000000;2660000000000000
33800000000000000;-13800000000000000;3060000000000000
6620000000000000;-22200000000000000;2590000000000000
3090000000000000;-12200000000000000;5920000000000000
36700000000000000;-5040000000000000;4060000000000000
32400000000000000;-13000000000000000;5490000000000000
8350000000000000;-12700000000000000;2050000000000000
11500000000000000;-8360000000000000;3350000000000000
9140000000000000;-5210000000000000;49800000000000000
23200000000000000;-49500000000000000;3880000000000000
3180000000000000;-14400000000000000;5480000000000000
332000000000000;-16700000000000000;4650000000000000
9990000000000000;-12200000000000000;47100000000000000
32700000000000000;-26600000000000000;4940000000000000
3460000000000000;11500000000000000;3440000000000000
3500000000000000;-1910000000000000;4040000000000000
1090000000000000;-7110000000000000;107000000000000
3140000000000000;-5630000000000000;1410000000000000
3280000000000000;-1370000000000000;2980000000000000
4170000000000000;-41600000000000000;37800000000000000
4230000000000000;-709000000000000;5480000000000000
32100000000000000;-8960000000000000;541000000000000
10400000000000000;-10700000000000000;4850000000000000
9130000000000000;-25100000000000000;30100000000000000
11900000000000000;-7290000000000000;3500000000000000
10600000000000000;-8470000000000000;5480000000000000
9710000000000000;-11500000000000000;4190000000000000
3190000000000000;-1280000000000000;3090000000000000
3440000000000000;-17600000000000000;2940000000000000
9260000000000000;-344000000000000;23800000000000000
3140000000000000;-13400000000000000;3130000000000000
31500000000000000;-1390000000000000;3480000000000000
3390000000000000;-5640000000000000;20600000000000000
30100000000000000;-14300000000000000;4340000000000000
4080000000000000;-8370000000000000;2980000000000000
3210000000000000;-14900000000000000;2700000000000000
939000000000000;-11000000000000000;5090000000000000
8210000000000000;-7800000000000000;2590000000000000
30500000000000000;-12400000000000000;424000000000000
9680000000000000;-1260000000000000;489000000000000
3180000000000000;-11800000000000000;3970000000000000
11300000000000000;-5900000000000000;4670000000000000
3150000000000000;-14200000000000000;5350000000000000
4500000000000000;-48700000000000000;28900000000000000
3290000000000000;-14500000000000000;6130000000000000
11100000000000000;-8140000000000000;32400000000000000
3330000000000000;-1100000000000000;30800000000000000
10100000000000000;-12700000000000000;3270000000000000
9840000000000000;-1840000000000000;29000000000000000
32900000000000000;-143000000000000;35400000000000000
32800000000000000;-32300000000000000;3550000000000000
11200000000000000;-61600000000000000;4730000000000000
5630000000000000;-7110000000000000;4350000000000000
33300000000000000;-4510000000000000;4570000000000000
9200000000000000;-9010000000000000;45000000000000000
3450000000000000;-14700000000000000;38100000000000000
956000000000000;-3960000000000000;4740000000000000
34800000000000000;-11600000000000000;4990000000000000
33600000000000000;-3050000000000000;42400000000000000
3440000000000000;-5840000000000000;4590000000000000
4340000000000000;-4110000000000000;4400000000000000
11800000000000000;-28800000000000000;5420000000000000
36500000000000000;-6100000000000000;27400000000000000
31400000000000000;-15700000000000000;5570000000000000
8680000000000000;-3170000000000000;31100000000000000
10400000000000000;-15100000000000000;27100000000000000
36700000000000000;-38200000000000000;38900000000000000
12000000000000000;-9540000000000000;30400000000000000
428000000000000;-6200000000000000;4860000000000000
4920000000000000;-5650000000000000;32100000000000000
3330000000000000;-7060000000000000;5310000000000000
44200000000000000;-7780000000000000;38000000000000000
3350000000000000;-935000000000000;33200000000000000
835000000000000;-2080000000000000;3550000000000000
10800000000000000;-8850000000000000;37900000000000000
999000000000000;-847000000000000;3620000000000000
344000000000000;-9290000000000000;5560000000000000
11400000000000000;-8500000000000000;18600000000000000
3400000000000000;-14800000000000000;5320000000000000
10000000000000000;-16700000000000000;3440000000000000
31000000000000000;-14800000000000000;3030000000000000
34100000000000000;-2200000000000000;42200000000000000
3080000000000000;-12900000000000000;5020000000000000
11100000000000000;-10000000000000000;3930000000000000
9170000000000000;-19000000000000000;43900000000000000
8970000000000000;-31000000000000000;4550000000000000
10600000000000000;-879000000000000;4240000000000000
3230000000000000;-14400000000000000;31600000000000000
32900000000000000;-16400000000000000;4450000000000000
3360000000000000;-12300000000000000;2630000000000000
11100000000000000;-22900000000000000;3750000000000000
9680000000000000;-8050000000000000;5420000000000000
32800000000000000;-17800000000000000;3990000000000000
3490000000000000;-1860000000000000;3970000000000000
10800000000000000;-7650000000000000;4530000000000000
10500000000000000;-8900000000000000;22200000000000000
41900000000000000;-5740000000000000;4530000000000000
10000000000000000;-8930000000000000;3760000000000000
4010000000000000;-600000000000000;3410000000000000
33300000000000000;-805000000000000;25800000000000000
12100000000000000;-9010000000000000;4510000000000000
27900000000000000;-5810000000000000;2180000000000000
11700000000000000;-782000000000000;2880000000000000
9150000000000000;-9220000000000000;4490000000000000
9430000000000000;-8420000000000000;33700000000000000
12100000000000000;-9580000000000000;20900000000000000
3110000000000000;-12800000000000000;4030000000000000
3260000000000000;-14900000000000000;38800000000000000
9170000000000000;-2690000000000000;27700000000000000
4710000000000000;-6520000000000000;29000000000000000
3490000000000000;-16700000000000000;4090000000000000
3190000000000000;-12800000000000000;45500000000000000
9920000000000000;-9390000000000000;34100000000000000
9320000000000000;-6400000000000000;40700000000000000
38600000000000000;-5190000000000000;43100000000000000
37300000000000;-6490000000000000;31800000000000000
329000000000000;-5190000000000000;529000000000000
35200000000000000;-542000000000000;2780000000000000
11400000000000000;-19500000000000000;4780000000000000
3310000000000000;-14300000000000000;4020000000000000
459000000000000;-5440000000000000;4120000000000000
3230000000000000;-15000000000000000;34300000000000000
8470000000000000;-15600000000000000;2870000000000000
313000000000000;-1250000000000000;3890000000000000
8430000000000000;-7720000000000000;44100000000000000
19400000000000000;-6100000000000000;27800000000000000
3290000000000000;-13500000000000000;320000000000000
10400000000000000;-16900000000000000;4300000000000000
9840000000000000;-19400000000000000;3230000000000000
32100000000000000;-1260000000000000;4910000000000000
11900000000000000;-6710000000000000;515000000000000
3110000000000000;-8040000000000000;3670000000000000
31000000000000000;-1370000000000000;4270000000000000
32300000000000000;-9390000000000000;3820000000000000
10700000000000000;-861000000000000;16700000000000000
3200000000000000;-12800000000000000;23800000000000000
10200000000000000;-18900000000000000;48500000000000000
31500000000000000;-14600000000000000;39300000000000000
3480000000000000;-713000000000;5610000000000000
10400000000000000;-4330000000000;4400000000000000
28700000000000000;-5960000000000000;4160000000000000
3240000000000000;-13500000000000000;46200000000000000
8480000000000000;-14100000000000000;41900000000000000
10500000000000000;-8300000000000000;4900000000000000
33100000000000000;-15200000000000000;34200000000000000
32100000000000000;-1430000000000000;35800000000000000
1040000000000000;-8100000000000000;2520000000000000
10600000000000000;-7040000000000000;371000000000000
5220000000000000;-58200000000000000;4700000000000000
44200000000000000;-4970000000000000;36300000000000000
3190000000000000;-13700000000000000;34700000000000000
3310000000000000;-1370000000000000;43900000000000000
3330000000000000;-4330000000000000;4130000000000000
3370000000000000;-5350000000000000;3790000000000000
868000000000000;-30400000000000000;19400000000000000
33300000000000000;-183000000000000;27600000000000000
10900000000000000;-18800000000000000;26800000000000000
11200000000000000;-8420000000000000;18200000000000000
329000000000000;-13400000000000000;2880000000000000
34300000000000000;-24400000000000000;4190000000000000
343000000000000;-3190000000000000;349000000000000
2760000000000000;-58500000000000000;35700000000000000
9690000000000000;-9280000000000000;5990000000000000
3300000000000000;-2600000000000000;24300000000000000
32100000000000000;-15600000000000000;28700000000000000
23500000000000000;-503000000000000;4340000000000000
11600000000000000;-2520000000000000;4590000000000000
11600000000000000;-7200000000000000;30400000000000000
31000000000000000;-1350000000000000;4870000000000000
3100000000000000;-13800000000000000;3090000000000000
4650000000000000;-5530000000000000;3010000000000000
322000000000000;-1410000000000000;32500000000000000
31000000000000000;-15100000000000000;6930000000000000
3660000000000000;-4540000000000000;6020000000000000
31000000000000000;-14400000000000000;2080000000000000
33900000000000000;-8850000000000000;45000000000000000
3460000000000000;-9010000000000000;5750000000000000
8710000000000000;-9950000000000000;4480000000000000
10100000000000000;-9490000000000000;3110000000000000
32900000000000000;-13800000000000000;5840000000000000
3110000000000000;-14000000000000000;5150000000000000
916000000000000;-1290000000000000;4580000000000000
32200000000000000;-1490000000000000;5570000000000000
41200000000000000;-5000000000000000;10400000000000000
3160000000000000;-12100000000000000;6360000000000000
3300000000000000;-12500000000000000;2170000000000000
4690000000000000;-5390000000000000;36900000000000000
3500000000000000;-6480000000000000;29400000000000000
948000000000000;-1760000000000000;30600000000000000
31200000000000000;-12600000000000000;3210000000000000
324000000000000;-2880000000000000;4950000000000000
8510000000000000;-1760000000000000;3900000000000000
10500000000000000;-9930000000000000;5930000000000000
11800000000000000;-7780000000000000;34700000000000000
3170000000000000;-12800000000000000;4020000000000000
11000000000000000;-7670000000000000;14500000000000000
3230000000000000;-13400000000000000;5580000000000000
34400000000000000;-18100000000000000;4240000000000000
11800000000000000;-8050000000000000;3280000000000000
31100000000000000;-13000000000000000;3250000000000000
3280000000000000;-6290000000000000;5030000000000000
11000000000000000;-9180000000000000;38500000000000000
10600000000000000;-1090000000000000;3820000000000000
4990000000000000;-61300000000000000;4810000000000000
4330000000000000;-4850000000000000;602000000000000
10400000000000000;-17700000000000000;2400000000000000
3190000000000000;-13300000000000000;4760000000000000
3340000000000000;-19200000000000000;4760000000000000
32500000000000000;-13300000000000000;41000000000000000
3310000000000000;-652000000000;6320000000000000
3340000000000000;-30800000000000000;48300000000000000
42500000000000000;-50000000000000000;31500000000000000
7610000000000000;-959000000000000;31400000000000000
33300000000000000;-2620000000000000;25500000000000000
9540000000000000;-7950000000000000;38300000000000000
3560000000000000;-428000000000000;20100000000000000
3200000000000000;-13300000000000000;3800000000000000
328000000000000;-6250000000000000;3270000000000000
31900000000000000;-13900000000000000;4960000000000000
11500000000000000;-7370000000000000;551000000000000
9480000000000000;-3840000000000000;3140000000000000
3050000000000000;-142000000000000;35000000000000000
10300000000000000;-6890000000000000;33000000000000000
3750000000000000;-6450000000000000;5110000000000000
33300000000000000;-14500000000000000;41300000000000
10600000000000000;-7320000000000000;33200000000000000
3360000000000000;-28500000000000000;2740000000000000
329000000000000;-7010000000000000;4320000000000000
11600000000000000;-7820000000000000;25500000000000000
4740000000000000;-31700000000000000;40500000000000000
4390000000000000;-5370000000000000;33900000000000000
9690000000000000;-1660000000000000;3200000000000000
11700000000000000;-9540000000000000;4630000000000000
3180000000000000;-14300000000000000;38400000000000000
11500000000000000;-862000000000;3290000000000000
3190000000000000;-50700000000000000;419000000000000
10800000000000000;-8240000000000000;47900000000000000
4920000000000000;-50100000000000000;3230000000000000
3350000000000000;-887000000000000;24100000000000000
9980000000000000;-8400000000000000;2900000000000000
3370000000000000;-601000000000;5020000000000000
5640000000000000;-6070000000000000;40200000000000000
3240000000000000;-8830000000000000;27500000000000000
35200000000000000;-6900000000000000;35400000000000000
41100000000000000;-42500000000000000;546000000000000
12100000000000000;-9460000000000000;44600000000000000
31400000000000000;-1320000000000000;3660000000000000
3430000000000000;-18900000000000000;43500000000000000
31900000000000;-1450000000000000;3030000000000000
924000000000000;-21100000000000000;4000000000000000
10200000000000000;-904000000000000;51300000000000
10800000000000000;-9020000000000000;39700000000000000
3560000000000000;-6100000000000000;3370000000000000
10400000000000000;-955000000000000;2630000000000000
11000000000000000;-1870000000000000;3930000000000000
9790000000000000;-10600000000000000;33700000000000000
52100000000000000;-5890000000000000;5280000000000000
3270000000000000;-143000000000000;3620000000000000
32300000000000000;-1390000000000000;24000000000000000
33000000000000000;-14700000000000000;3840000000000000
4450000000000000;-6580000000000000;39100000000000000
5410000000000000;-59000000000000000;3510000000000000
10500000000000000;-6810000000000000;47500000000000000
424000000000000;-48500000000000000;5240000000000000
32200000000000000;-13800000000000000;3170000000000000
32100000000000000;-30300000000000000;4010000000000000
10200000000000000;-10600000000000000;4790000000000000
3270000000000000;-14400000000000000;2810000000000000
32000000000000000;-15300000000000000;4590000000000000
10000000000000000;-9220000000000000;3690000000000000
31900000000000000;-15400000000000000;41000000000000000
10200000000000000;-8240000000000000;19300000000000000
31300000000000000;-12600000000000000;36100000000000000
31200000000000000;-1330000000000000;5520000000000000
10400000000000000;-9720000000000000;3940000000000000
4460000000000000;-7390000000000000;3760000000000000
2510000000000000;-541000000000000;36600000000000000
34000000000000000;-50814496616;29900000000000000
36300000000000000;-5570000000000000;2670000000000000
3210000000000000;-3250000000000000;3430000000000000
8590000000000000;-8220000000000000;38300000000000000
32900000000000000;-17100000000000000;42600000000000000
4030000000000000;-4380000000000000;5860000000000000
8120000000000000;-2210000000000000;35900000000000000
33100000000000000;-19200000000000000;9650000000000000
9410000000000000;-527000000000000;1580000000000000
3230000000000000;-14000000000000000;30400000000000000
10800000000000000;-8310000000000000;48400000000000000
